8.5..9..127.3...5....7.4.9..5..............83...2....95.7.8.2...2..9..7.1........,easy,845629731279318654361754892953861427612947583784235169597483216428196375136572948,
...6.2....82.73..1..............5..3.567....2..3928...12......8..9.87.3..6....1..,easy,734612859982573461615894327291465783856731942473928615127346598549187236368259174,
.281..4..3......8....4..23..6.9...................2..18.92..5.46...4..1..5...8.96,easy,728193465345627189196485237263951748571864923984372651819236574637549812452718396,
75..84.3.....9..7...23..5.....4..3.1.7....9.82...1.....89...2...1.....5....5.....,easy,756284139834195672192367584965478321371652948248913765589746213613829457427531896,
.5.7...3.7.6......42....7.5...6.5..8.......6..823..5.4..7....415.....8.3.14..8...,easy,158792436796543182423861795941625378375184269682379514837256941569417823214938657,
....9184.3.42..56.9.......2......3....86.....1.2..4...5......2.42.....93..9....5.,easy,256391847314278569987546132695182374748639215132754986563917428421865793879423651,
7.1..3....63..921..52...8....5.3.7.8...1.6......8....9........6..7.1...5....6..8.,easy,791283654863549217452671893915432768378196542246857139184325976637918425529764381,
8......9.4.6.2.8.73..78....9..5.....63.........8.7......98..43.26..3.......6.92..,easy,872416395456923817391785642947568123635291784128374569719852436264137958583649271,
.4..1.5.7..1....63............137..4....8......3.45...75..23..8..46..7..2..8..6..,easy,648312597521798463397564281962137854415286379873945126756423918184659732239871645,
3.......28.5..1..3.2.6..748.17.52.........6...4....2....6......7...8....13..4..86,easy,364798152875421963921635748617952834293874615548163279486519327752386491139247586,
...64..9...7.91....41.....3..4.39...283...7..7......1..72...6.8.......4.6.8......,easy,325648197867391425941257863514739286283164759796582314472915638139876542658423971,
....6.4..14.3.267...5..73.93.........9..5......6.......5......32....471.7...169..,easy,937865421148392675625147389374681592892753146516429837451978263269534718783216954,
..39...851...3.6..4.9..6....5...4.91.346.....8........7...48.....8.6..5..1.7.....,easy,263971485185432679479856213657284391934615827821397564792548136348169752516723948,
52..7.9..8..9...47..3..2..5...1..43.....2..1..........3.8......2..893.7..5..4....,easy,524671983861935247973482165782159436635724819419368752398517624246893571157246398,
..5....41..6.35....2.............13.5.7.....9....91..4.64....729...2...31....45..,easy,835276941496135728721948365649852137517463289283791654364519872958627413172384596,
6..87..5.......6...2.....8...7.6...1..25..49.1..78....7.46.25.....4..............,easy,649873152378125649521946783457269831862531497193784265734692518985417326216358974,
...1....8.9..7.........615.........7....5..41....9.83...4..956...5637.8.9.......3,easy,456123978891574326237986154513468297789352641642791835374819562125637489968245713,
.2........9..85......9231.....14.....1...859.8.3.....6..5......16....8..438..2..5,easy,527461389391785462684923157759146238216378594843259716975834621162597843438612975,
1......53.5.34...1......48.3.......298.....7...193....7....913..4..1.7..5..7.....,easy,194287653857346291236195487365874912982651374471932568728469135643518729519723846,
.4..1.....9.4.2.8.2..879..5...957.......2....7.13..92.18............483........1.,easy,847516293596432187213879465628957341439621578751348926182793654975164832364285719,
..3.......9.......872......42.8....7..9..1.5....254.8...739..1...4.7.9...1.4..5..,easy,543682791196547832872913645425839167389761254761254389257398416634175928918426573,
3.....5274.25.............6.8...2.......1.4.2....64.53876..1....35...18.1........,easy,318649527462537918957128346584372691693815472721964853876451239235796184149283765,
2.....93..6......2957.3...4....54.....5..........9..5.3...4.6756..12..9......7.1.,easy,284516937163479582957832164831654729795281346426793851312948675678125493549367218,
.56..8..9...3..75..84.........78......51.3.....9...8.1....1..63....54......6...7.,easy,356278419921346758784591326163789245845123697279465831492817563637954182518632974,
..9.3..8......7..2.6.....176.527.8....1....2..2..5..7...8..........9.3.....38..5.,easy,179532684854617932362849517645271893781963425923458176538124769216795348497386251,
...1...6...8..2......3..9.74.62.....8.39..62.7...3..81....1..4...4.67.....9......,easy,937145862568792413241386957416258739853971624792634581375819246124567398689423175,
..4..369.............125..46..7......29.4..1....3....7.5.9..2..3....1.76........5,easy,514873692872469351963125784635718429729546813481392567156937248348251976297684135,
.4.768..3..2.436..........7.6.9...38.....1.2......4..6.............7..84..61....9,easy,149768253872543691653219847561927438984631725327854916718495362295376184436182579,
...1...4......7.8.....5...6.96.2..188.7.95..4........57......92..46.8..7.....9...,easy,675183249239467581481952736596724318817395624342816975763541892924638157158279463,
37...26.......8.92.1.76...86..5.3..19.3...58.1..8...7..........8.6..1..3.....9...,easy,378942615465138792219765438687593241923417586154826379592384167846271953731659824,
92.45..1.....91.2.....7.4...16.......5..1...2...........8..6...14....6.77.2.45..8,easy,927453816485691723631278495216384579854917362379562184598736241143829657762145938,
...47.........276..125......9.......8.5.4.....4..9..28.8......9.561.98.2.2.......,easy,968471235534982761712563984293815647875246193641397528187624359456139872329758416,
2.3.......1.46..2..69.3....63.....7..21....3...5.....9....92..7.......4.59.1.7..6,easy,253718694817469523469235718638954271921876435745321869384692157176583942592147386,
.......38.7.83.652.28..9.7...5.9.....8.....2..3.2.7..5..6....8....3....6...7.4...,easy,561472938974831652328659174245193867187546329639287415416925783792318546853764291,
.....5.8..148.3.5.......17.2....8......7.....387..1...7483..5..........2...486.1.,easy,673125984914873256825694173269548731451739628387261495748312569136957842592486317,
...7..34....2.3..6.3..9428.7.....8.1..........8..4..29.......14..9.......7.18.6..,easy,926718345847253196531694287754932861192867453683541729268375914319426578475189632,
..5...3....61....8.1......7.7..5..8.1.38...749...7.16.......9..8.......15...94...,easy,785946312396127458412583697674351289123869574958472163247618935869235741531794826,
653..4....4......21.93.6.5.5....2..4.6.....1...1.9.8.....45........8..3..9.......,easy,653824971748915362129376458587132694962548713431697825376451289214789536895263147,
.529.....6.7..........8.......7.....12365..875..2...9..68....352..5.....9...37...,easy,352974618687125943491386752849713526123659487576248391768492135234561879915837264,
9..53..6.83...924......45..39..4...6.6......9....2.......8.73...4.............9.8,easy,924531867835679241176284593392745186567318429481926735259867314748193652613452978,
5....4......5..8...69......74.2.5.8..26.1.5.9...6..7..4....6...6.28......7892....,easy,587164293234579861169382475743295186826417539915638742491756328652843917378921654,
.....1.9.1....7..37.83.92.........5....1......5.628...6..8....1..9....65..7....89,easy,523461897196287543748359216864973152972145638351628974635894721489712365217536489,
..5......93..4.........9..33....82........1.8.4.15......953.4..71..8459..8....3.7,easy,165823974938745612472619853391478265257396148846152739629537481713284596584961327,
1...5367...42.69......1..5......4.2.....31............3....7....65.4.79.21..6.34.,easy,192853674584276913673419852738594126426731589951628437349187265865342791217965348,
4.7..19.6.........9..6..47.8.....72..1..37..4.4.28.....291.......1.............6.,easy,457321986168749235932658471895416723216937854743285619629173548571864392384592167,
45....6........59...9.......6...328..3..4.....92.....6.2.6..4...43.9...8..8.15...,easy,457389621386127594219564873164973285835246719792851346921638457543792168678415932,
916........2......7......4.8.7.2...11..8.9......1..63..3.......2.8..7......98.4.6,easy,916438752342751869785296143867324591153869274429175638634512987298647315571983426,
.86.5.2....781..6.....2...5.....519..6.4.28...4.....7.5.........7.....21.1....7..,easy,386954217257813469194627385823765194761492853945138672538271946479386521612549738,
3....7..........1......679....1.49371....3.48.4.68.1....1.3..8..597....4.........,easy,318597426967342815524816793286154937195273648743689152671435289859721364432968571,
....2..6....5.1........8...18..94...42..5..1.6...1..92..3...8.......26..9...465..,easy,854729163796531284312468975187294356429653718635817492263175849541982637978346521,
.17......54......8.3.....699....18..458....7......5..3......4...7..6.9.......8.35,easy,617859342549326718832147569923671854458932176761485293186593427375264981294718635,
....9.....84.2.......6...278.25.9.....6...5...1..78....25..7.8..6...24..1..85....,easy,237195864684723915951684327872569143496231578513478296325947681768312459149856732,
.13.....29.2...41.8.......6....4..7.3.7.961.4...8......9.......76......3....2.769,easy,613457982952638417874219536529341678387596124146872395295763841761984253438125769,
.5.....91.9.4..23..4..96...2...7......4..15...6.3.......9..5.......2....61...9..5,easy,856237491197458236342196758281574369734961582965382147429815673578623914613749825,
..2......1.........9...154..4..82..6.8.6...3.6..53..12..........58....9...4.9.3..,easy,462357189135948627897261543543182976281679435679534812916423758358716294724895361,
....294.6..8....7.2....63.1....831.9.6.....4.....1.6.3941.......2......8......9..,easy,317529486698134275254876391472683159163295847589417623941358762726941538835762914,
...4..8.....2...3...2..1...9.8.4...3.268.....51....6..........8..932..414.39.....,easy,197463825845297136632581974978146253326859417514732689251674398769328541483915762,
.6.513...31..7...89...6..2...1...8.9..9..6.3.53....6........3.1.......9..2.9....7,easy,862513974314279568957864123671325849249186735538497612795642381483751296126938457,
.6.3..5..45..1.63..8......4.....571..9.8...5............8..9....7.5....65..4.69.3,easy,267394581459218637183657294326945718791863452845172369638729145974531826512486973,
........9....2.84.27..143.....93.6................642.3....7.1..4..617.....2.....,easy,814653279653729841279814365421938657736542198598176423382497516945361782167285934,
...3...8489..1...3..34..........9.45.7.......3.....819.8.....5.7.....2..2...5.1.7,easy,127396584894512673563478921618239745479185362352647819981723456745961238236854197,
....5....62.8...75.....4.8.....679.....48.26...7...5......234.6.3.7.9...95.......,easy,789356124624891375513274689245167938391485267867932541178523496436719852952648713,
5.1......8..319.....6...7.8...7..8.......1....4.....5.3.754..6.....87....5.6.....,easy,521876943874319625936425718215734896698251374743968251387542169469187532152693487,
.4....3...52..4..87..32....83.........65........27.......46.2...9.7......8...9.6.,easy,941857326352694178768321954837946512426513897519278643173465289695782431284139765,
....39.76.32.651.....1............4.....17..33.......79.57....2..62...94.7......1,easy,451839276732465189698172435517326948864917523329548617945781362186253794273694851,
.4...........6....9.24...8.4......272.8....96...1.7.4....6.....8.723..19..1..4..2,easy,746958231185362974932471685413896527278543196659127843324619758867235419591784362,
..65...429.24.7..3.3..687...7......6..4....29......5.......9..7..8..6.54......68.,easy,786593142952417863431268795873952416564871329129634578645189237318726954297345681,
.5.2.9.4..2....7........9.8...6....7..6...8.1.91..5....4.176..52..5.........4.6..,easy,758269143924813756613457928432681597576924831891735462349176285267598314185342679,
.6....2...75.8........62.7558...34.....4.....4..8.......3...5..721.35..66....1...,easy,369574281275189634814362975587213469132496758496857123943628517721935846658741392,
.9..2...4.........73......84.73.6.8..6.5.....38.94.2....9.5....8........64..98..2,easy,596823714218475693734169528427316985961582347385947261179254836852631479643798152,
.7.....3..28.3...463.7.41..............2.......7...6...89..14.7...6..2..3...9..1.,easy,974512836128936754635784129413865972856279341297143685589321467741658293362497518,
54..9..........49.6..7.5..8.5...92....6.185.781..5...4.6......9.........127......,easy,548192673271683495639745128753469281496218537812357964365821749984576312127934856,
..1.76...9.....57...495....4.9.6..51........3.6..2....5.6.1..4....297............,easy,351876924982134576674952318429763851715489263863521497596318742148297635237645189,
7.....64.3...5....9...4..736..........54...19....7.3.5..27.......1.35..4.........,easy,758329641314657982926148573683591427275463819149872365592784136861235794437916258,
.....6....69....3..7438...6..5..3.98....7...3....9.4..9.78..1......4.8.9...5.....,easy,531926784869754231274381956725413698496278513318695472947832165653147829182569347,
.86...4..3....487.2.4.6.39.5...72...9...482..........5..2.976...........8........,easy,186739452395124876274865391543672189917548263628913745452397618769281534831456927,
......97..32..4..1.41....5...8.........7..48..1.4....98....31...235...........7.5,easy,586312974732954861941867253468295317259731486317486529875643192123579648694128735,
5............4...9...9..37414.5..2..9..6...37.2..3...57..26.1...1....7....219....,easy,594723861371846529268951374143579286985612437627438915739264158416385792852197643,
.......1....7.54.66.523........5.6..4..3.2..77...4.5.1.12..39.............79....2,easy,973468215281795436645231789129857643456312897738649521812573964594126378367984152,
.....42...8.1....94.1.....62.........1.6.3..8.762.9...6..7.....823....7..9.4.....,easy,769854213382167459451392786238541967914673528576289341645738192823915674197426835,
.1..3......3.....97.2.6....6..85...2..1.....527.........821.7...9.....6...768..3.,easy,916532847853147629742968513639851472481726395275493186368219754194375268527684931,
..8.....3...6.1.....982....796...5..5.....16.....7...2821.5.....3.......9...37...,easy,218745693374691825659823714796412538542389167183576942821954376437168259965237481,
.9.......27.5.....5.129...31.....3.7.39.7.8..7......9.......5.2...1.......53..489,easy,896734251273516948541298673158942367439671825762853194387469512924185736615327489,
...9.2......84....3.46.7....483.52.9..32.4...........742..6.3....7.2.8....9.....5,easy,581932674276841953394657182648375219713294568952186437425768391137529846869413725,
..95.......32.9.......7.8.186....5..1....296.3.2.5..17...6.7....2.1.........3....,easy,719568234483219675256473891864791523175342968392856417538627149927184356641935782,
7....45..9..38...65.8.6..2........47..9.....2...2.......7.......3....9..84...73.5,easy,763124598924385716518769423251693847389471652476258139197536284635842971842917365,
............6....49....52.68.6.9.3....2..8......4......9...1.3.18.3...5....54.8.2,easy,568924173721683594943715286856297341472138965319456728295861437184372659637549812,
..891.5..1..4......3.2............9.69..5.4.2.4..8...64.....13...5...8...8....2..,easy,268917543179435628534268917853624791691753482742189356427896135915372864386541279,
.59..24...6.1.7..2....39.....536..4.67..9..5.1....5..3.4....7...1..7....9........,easy,759682431368147592421539876295368147673491258184725963846253719512976384937814625,
..1........3....5.2.9.8.1...2..976....5..1.2..7.6.2..3.....923.....7..1....2.5...,easy,481956372763124859259783164324597681695831427178642593817469235542378916936215748,
26..371..1.9...7..........6....15.7......2..9...8.935..386..51........6....5...8.,easy,265437198149286735387951426894315672513762849726849351938624517452178963671593284,
..571.6.97..............4.1...3.85.4.8..6....1...7....873........19....55...4...8,easy,435712689716894352298536471967328514384165297152479863873251946641983725529647138,
.26938........1.......5.1...8..25..3.5.8..........3....45.69.3.2......4.8.....9.1,easy,126938754598471362437256189681725493352894617974613825745169238219387546863542971,
..5.....8....1.73.........59..7...14..14..87...8...5...9...3...56...83...1...965.,easy,325967148689514732147832965936785214251496873478321596792653481564178329813249657,
.8.2...3.......9....2.6...89.....5...2.3....7.....8.19...5......938.2..5.51937..2,easy,189275436567483921342169758916724583825391647734658219278516394693842175451937862,
3.4..........15......98.....6.1.9..4....7....7516.89...465...385.8..6.......9..4.,easy,314762589897315462625984317263159874489273156751648923946521738578436291132897645,
3..6......1......3.87...5....9...7..7.......5..1.2.8...7.8..6....39.6.7.8..25.9..,easy,395684127216579483487132596549368712728491365631725849972813654153946278864257931,
6..8.1....97.......412..3.8.....3.29......86....7....4.....9..2..8..61.3...1...7.,easy,632891457897435216541267398184653729753942861269718534415379682978526143326184975,
7..6.3....2......43.....1...8.....7..32..64.8..791.3.6..618.........4.......3....,easy,714693852529871634368425197681342975932756418457918326296187543173564289845239761,
.9.4.5......1.....6.....2...7.....5..12....7.9.6..1....2154..9..6...71..5..9..3..,easy,198425763237169584645738219473692851812354976956871432721543698369287145584916327,
823.......61.....2...5.........8.9..3....2.....64.3......25....9.8.1.....5...9.63,easy,823967154561834792479521386214685937395172648786493521637258419948316275152749863,
3.....29...28...4.5..4......29.3..516.5.....2.4...8....3.26.5......5.1..9.......3,easy,314675298792813645568492317829736451675941832143528976431267589287359164956184723,
..1.....4...3....5..9....8..9.7.4..2.2.13.4..4...5..3934.....7..........8.721....,easy,751628394684397215239541786193764852528139467476852139342986571915473628867215943,
..2..3....4521....3..6...........263...5.4.....8..914.8.39.1....21.8....9........,easy,712893654645217398389645721594178263136524987278369145863951472421786539957432816,
....67...3...51...4..9.....7...4.86.....9..5...6...73..153..9.......84...3....57.,easy,591867342328451697467932185752143869183796254946285731815374926679528413234619578,
..5..74.8..8.51....274.........4..8.1...25.4.2..9..............9.2.7.......6.8..1,easy,315267498498351627627489513539746182176825349284913765861532974952174836743698251,
.28..........3....5..48..328........7..2.9..3.....675..46......2.......6.....72.5,easy,328675914614932578597481632869753421751249863432816759146528397275394186983167245,
.4.81...3......8.462.........459..21.....6...5.....9......5.13..6.4..59.2....8...,easy,945817263317269854628345719784593621192786345536124987479652138863471592251938476,
....1..3.........7....6.2.4.4.2.6.8.9.8..1.....2.84..97..........4...1.8.1...2396,easy,629417835451823967387965214543296781968571423172384659796138542234659178815742396,
.5.....8....8.19..4....3..7.7....4..8..4...6....67..18.....9.......5.83...31.4.5.,easy,251947386637821945498563127576318492812495763349672518185239674924756831763184259,
....41..66......7..1.7.945...5.....37....3.....8..6..7.97..4.......3....86...79..,easy,579841326684325179312769458945172683726483591138596247297614835451938762863257914,
.34...85..8.........9.6.24...59....6.9.8.5..2..7..3...4....2.6......9....72...4.5,easy,634271859281594673759368241145927386396845712827613594413752968568439127972186435,
..98..7....4...3...6....459..63...7.97..54........7..1..8..........7....4....596.,easy,529843716714569382863712459286391574971654823345287691158936247692478135437125968,
..81....4.....4..77.....96....8..........9.3.....1..2.89.7.2....2..9.4....4.8...6,easy,968127354352964187741358962219836745485279631637415829896742513523691478174583296,
...4..6.......971........83....1..7......89....3....569486..5..6..1.58.....9.4...,easy,871432695362859714594761283259316478716548932483297156948673521637125849125984367,
......2.1.23....6.....16.5..5...13.7...7...4.39.6.......2......9....3..5..59.4...,easy,564379281123458769879216453456891327281735946397642518632587194948123675715964832,
....5....754.16...82....4...8.1..3.41.65..........8....47..5.....2.438..6.....2..,easy,369452187754816932821379456285167394196534728473928561947285613512643879638791245,
....15................634..3..7.2..64....1....1.3.67451.......4532...8.1.7..2.3..,easy,743815962826479513951263487385742196467951238219386745198537624532694871674128359,
3.......6.25...17.6....12.3..2.6..1...7.58....8......2....13......6.........72354,easy,391827546425396178678541293932764815167258439584139762259413687743685921816972354,
.....5..9...8..1.6.3.2......1...94..68..3.2..4...6..9.8.....913...15......4......,easy,761345829245897136938216547513729468689431275427568391852674913396152784174983652,
.859..4.32......5.6....87.....69.5.4..7...8......3..6...8.......9.......752..438.,easy,185976423279341658634528791823697514967415832541832967318759246496283175752164389,
.1.....6.4...1.5......5.8.....7...8......5...87.94...59.....62...2...4...4..86.17,easy,518497362423618579697352841259763184134825796876941235981574623762139458345286917,
.57..1.......8.52...3..68.1......98.....9...5.1.3.52..2......9.........7.....73..,easy,857241639169783524423956871745162983632498715918375246276534198381629457594817362,
.4.3............1..6.....57....4.76...3.1....61...2....36.5.2.8..21..57.5..8....4,easy,841375629275964813369281457928543761753618942614792385136457298482139576597826134,
85..6.....79.23.6..3.7.........7.69.......1571......8..8..5......2..1...6....8...,easy,851469372479823561236715948528174693364982157197536284983257416742691835615348729,
25...8.....3......6.4..5..9.6..81..5...5..496.2....8....2.......49.....351....9.4,easy,251398647793164582684725319467981235138572496925643871372459168849216753516837924,
.1.2.......6.5.32......16.....9..7....214.....6.....5..49.1......5....7.7...9..35,easy,813269547496758321257431698538926714972145863164873952349517286625384179781692435,
..531.6...83.....1..2...3..8.......36...8.54.........9.9....41.4....6.92.....2...,easy,945317628783624951162895374824579163619283547357461289296738415438156792571942836,
..4..9.78.2.3..6...7....4.....8..7........8.9.134.....43.1.628.........1......36.,easy,364529178128374695975618432592861743647235819813497526439156287286743951751982364,
...71.....94.....1.....9.5...5.9..4.......86....4.8..2.7.8.........25.97.....4..5,easy,258716934694583271713249658865192743142357869937468512579831426481625397326974185,
..9.7.8..5.7..4....2....1.9..19...82.8.........3...7.........5.2.4..8......7.9.1.,easy,369172845517894326428356179651937482782641593943285761176423958294518637835769214,
...5.......5...9363.9..7.825.3...6.8....9.3...7.........6....47...36........4.8..,easy,862539714715428936349617582593174628124896375678253491236985147487361259951742863,
..625..142....1.5.....8.7.....4.........6..4..3..1...6..183...7...7.6.314.....5..,easy,796253814248971653315684729162497385957368142834512976621835497589746231473129568,
3...7...9....2....7941........93...51..85..............3.7...4..29..3.514.82...93,easy,312574869856329174794168532267931485143857926985642317531796248629483751478215693,
.6..4.....2....4..........9....95..7..7.1..6.5.93......14..6...6..5...31..3...7..,easy,968742153321659478475183629146295387237418965589367214714836592692574831853921746,
....8..593..6..21.9..5.73..1....3......7......7......2..2..6..36...72.917....9..8,easy,267381459358694217941527386186243975529768134473915862892156743634872591715439628,
3.9.7......2..54.......2......453...197............2......291.8...18..45.8.7.....,easy,349871562812695473756342891268453917197268354435917286674529138923186745581734629,
.19.3.....3.2....64.2...1.5..54.7.......2....2..65.........27.1..4...6..39..1....,easy,619534827538271946472968135965487312743129568281653479856342791124795683397816254,
26..5....8.42....9..5.4.8.6..9.2.3...8...61..6..9.3.........6...5........3......1,easy,263859417814267539795341826579124368382576194641983275927415683156738942438692751,
4.7..6..1...57.8.36.8.1.5..749.8......6.9....5..7.........5....3.4.6.91.1........,easy,457836291921574863638912574749683152216495387583721649892157436374268915165349728,
..7...2....5.....3.6....84...16.5.....8..23.7.4..37.6.......7..1....34.2..3....16,easy,387564291415829673269371845731685924698412357542937168824156739156793482973248516,
..5......1245.9.......14...6..9.24..39....5......3..6156.7..34..1...3......25....,easy,935627814124589637786314259651972483398146572247835961562791348819463725473258196,
81....7........1....6..9.42.8..41.9.43.2....662.8.7.1.......6.........38.9.....2.,easy,813452769942376185756189342587641293431295876629837514374928651265714938198563427,
89.....4...189..67.....52..7.......4....56..............2..4.7.67.5......4816...9,easy,895672143421893567367415298756238914184956732239741856912384675673529481548167329,
6...17...3.8..56....2...85.21......7..39..2.6...3.....567.....2........9.....31..,easy,654817923398245671172639854215486397783951246946372518567198432831524769429763185,
..2.973....5.1....7618....55.7............5.7........99.3..6....2.1..9.3.....2.76,easy,482597361395614728761823495517369284639248517248751639973486152826175943154932876,
84...........1.....9.72....384.....5..1...97..2915.......9.4..........83..35....1,easy,847365219236419758195728346384297165561843972729156834618934527952671483473582691,
...4.37......1......29.8...49....3...2...46.7.7..6.9.8..18......39.27.1..........,easy,918453762357216489642978135496785321823194657175362948261849573539627814784531296,
.......4...2..1......2..5.8..4..2.7.....3...6...7.5....5.12..64.3.6.7..57...5.3.2,easy,975386241482591637613274598594862173127439856368715429859123764231647985746958312,
.9.........7........1.8.6........3..5.6.9.1..1845.....6..9....471546.8..9...7...3,easy,392615478867324951451789632279146385536892147184537296623958714715463829948271563,
...8...7..8..24....49..381.......2.31..3.....7.5........2...5...78..91..3..7.....,easy,213896475587124369649573812894617253126345798735982641962431587478259136351768924,
356.2..7...4...9..2....73...6.4........7.2.6..4..3.759.....51..73...6..........9.,easy,356924871174368925298517346567489213913752468842631759629845137731296584485173692,
9.8.57...7.56.8...2.31.9.........92...6...17........8...2...69...98.65....7....1.,easy,948357261715628439263149758871463925326985174594712386482531697139876542657294813,
.1.8.92.43...5.....8..2..63...645......1..6.8.........2...135..1...6.42.......8..,easy,716839254392456187485721963871645392523197648964382715248913576137568429659274831,
..95.....4.7.1.62......8....9.........14..8..2...9..671.5..7....42.....18.6..5...,easy,629574138487319625513268794398756412761432859254891367135947286942683571876125943,
.......6.....96.2.......8...7.2....558..49...4........8...2..73.295...4.75.6.4..9,easy,238475961145896327697312854973268415586149732412753698864921573329587146751634289,
.3...19......4..5..15.973.........7..9.6..1........4.97..23....34....6...69.....2,easy,834561927976342851215897346658419273497623185123758469781236594342975618569184732,
.59......17..2....4......9..6....8.......42.57...1.....8..52.4.6.7..1.....16....8,easy,859437162176529384432186597264375819318964275795218436983752641627841953541693728,
.....4.1....82.4....259.87..4..8..9..9..7.254..6...7....97.....7.....5..1...5....,easy,875364912961827435432591876547283691398176254216945783659732148723418569184659327,
..72..9...8.9..6..4..8.6....6.....5...5............2187....546........7...4..21..,easy,657241983382957641419836527268193754145728396973564218721385469536419872894672135,
46.7....1.............3.9...9..5..7...3.71..8..1.....6..436.8.578.....34.5...4...,easy,469725381137948562825136947698452173543671298271893456914367825782519634356284719,
....6372...3...1.4..8....6.....1....6......8.75.......5274.....1...764........3..,easy,415963728263785194978142563382617945691354287754298631527439816139876452846521379,
...6...........5.1.49......37.9..6.......735.8.15...495.38.9....9..1............6,easy,158623974237498561649751283375942618964187352821536749513869427796214835482375196,
.94....8......4.9...3.7.....6...29.3..71.....1..8.3.47312.........6......8.9.....,easy,294316785671584392853279461568742913437195826129863547312458679945627138786931254,
